name,price,style,switches,backlit,tenkeyless,connection_type,color
Ducky One 2 RGB TKL,0,Standard,Cherry MX White,RGB,TRUE,Wired,Black
Ducky One 2 RGB TKL,0,Standard,Cherry MX Blue,RGB,TRUE,Wired,Black
Ducky One 2 RGB,0,Standard,Cherry MX Silent,RGB,FALSE,Wired,Black
Ducky One 2 RGB,0,Standard,Cherry MX White,RGB,FALSE,Wired,Black
Ducky One 2 RGB,0,Standard,Cherry MX Blue,RGB,FALSE,Wired,Black
Ducky One 2 RGB,0,Standard,Cherry MX Black,RGB,FALSE,Wired,Black
Velocifire TKL01,0,Standard,Outemu Brown,Blue,TRUE,Wired,Black
Rottay TH-419B,0,Gaming,Outemu Brown,Multicolor,FALSE,Wired,Black
Tesoro Excalibur Spectrum,0,Gaming,Kailh Brown,RGB,FALSE,Wired,Black
Cooler Master CK530,0,Gaming,Gateron Blue,RGB,TRUE,Wired,Black
Cooler Master MK730,0,Gaming,Cherry MX Blue,RGB,TRUE,Wired,Black
Ducky ONE2 SKYLINE,0,Gaming,Cherry MX Brown,Unknown,TRUE,Wired,Black
Ducky ONE2 SKYLINE,0,Gaming,Cherry MX Brown,Unknown,FALSE,Wired,Black
G.Skill RIPJAWS KM780 RGB,0,Gaming,Cherry MX Blue,RGB,FALSE,Wired,Black
Asus TUF GAMING K5,0,Gaming,Unknown,RGB,FALSE,Wired,Black
Cooler Master MK850 (UK),0,Gaming,Cherry MX Red,RGB,FALSE,Wired,Black
EVGA Z10 (Kailh Blue),0,Gaming,Kailh Blue,Red,FALSE,Wired,Black
Ducky One 2 (MX Black),0,Gaming,Cherry MX Black,Blue,FALSE,Wired,Black
Ducky One 2 (MX Red),0,Gaming,Cherry MX Red,Blue,FALSE,Wired,Black
Ducky One 2 (MX Speed Silver),0,Gaming,Cherry MX Speed Silver,Blue,FALSE,Wired,Black
AUKEY KM-G9,0,Standard,Outemu Blue,Unknown,TRUE,Wired,Black
Redragon K551-N,0,Standard,Outemu Blue,Unknown,FALSE,Wired,Black
Velocifire VM30,0,Gaming,Kailh Black,Multicolor,FALSE,Wired,Black / Silver
Velocifire VM01WS,0,Standard,Outemu Brown,Unknown,FALSE,Wireless,Black
Corsair K70 LUX (MX Blue),0,Gaming,Cherry MX Blue,Red,FALSE,Wired,Black
Cooler Master SK621,0,Slim,Cherry MX Low Profile Red,RGB,TRUE,Bluetooth Wireless,Black
Drevo Tyrfing V2,0,Gaming,Outemu Blue,RGB,FALSE,Wired,Black
Drevo Tyrfing V2,0,Gaming,Outemu Brown,RGB,FALSE,Wired,Black
Drevo Tyrfing V2,0,Gaming,Outemu Red,RGB,FALSE,Wired,Black
Drevo BladeMaster TE RGB,0,Gaming,Gateron Brown,RGB,TRUE,Wired,Black
Logitech K375s,0,Standard,Unknown,Unknown,FALSE,Bluetooth Wireless,Black
Rosewill NEON K90 RGB,0,Gaming,Kailh Blue,RGB,FALSE,Wired,Black
Drevo BladeMaster PRO,0,Gaming,Cherry MX Silent Red,RGB,TRUE,Wireless,Gray
Drevo BladeMaster PRO,0,Gaming,Cherry MX Blue,RGB,TRUE,Wireless,Gray
Drevo BladeMaster PRO,0,Gaming,Cherry MX Blue,RGB,TRUE,Wireless,Gray
Drevo BladeMaster PRO,0,Gaming,Cherry MX Brown,RGB,TRUE,Wireless,Gray
Drevo BladeMaster PRO,0,Gaming,Cherry MX Red,RGB,TRUE,Wireless,Gray
Drevo BladeMaster PRO,0,Gaming,Cherry MX Speed Silver,RGB,TRUE,Wireless,Gray
GameMax Click,0,Gaming,Unknown,Multicolor,FALSE,Wired,Black
Qwazar Red Shift,0,Gaming,Cherry MX Red,Red,FALSE,Wired,Black
Adesso AKB-133CB,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Adesso AKB-150CB,0,Ergonomic,Unknown,Unknown,FALSE,Wired,Black
Adesso AKB-450UBw,69.99,Ergonomic,Unknown,Unknown,FALSE,Wired,Black
Adesso WKB-1150CB,63.99,Ergonomic,Unknown,Unknown,TRUE,Wireless,Black
Adesso WKB-1200CB,0,Standard,Unknown,Unknown,FALSE,Wireless,Black
Adesso WKB-4040UB,64.99,Mini,Unknown,Unknown,TRUE,Wireless,Black
Adesso WKB-4110UB,51.99,Mini,Unknown,Unknown,TRUE,Wireless,Black
Adesso AKB-630CB,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Adesso AKB-136CB,0,Gaming,Unknown,RGB,FALSE,Wired,Black
Adesso WKB-3500UB,103.9,Ergonomic,Unknown,Unknown,FALSE,Wireless,Black
Adesso WKB-4500UB,79.79,Ergonomic,Unknown,Unknown,FALSE,Wireless,Black
Acco Kensington 64406,46.01,Standard,Unknown,Unknown,FALSE,Wired,White
iKBC CD108,0,Gaming,Cherry MX Black,Unknown,FALSE,Wired,Black
iKBC CD108,0,Gaming,Cherry MX Blue,Unknown,FALSE,Wired,Black
iKBC CD108,0,Gaming,Cherry MX Red,Unknown,FALSE,Wired,Black
iKBC CD108,0,Gaming,Cherry MX Clear,Unknown,FALSE,Wired,Black
Kensington Pro Fit,79.98,Standard,Unknown,Unknown,FALSE,Wireless,Black
Aula Dzi SI-862,0,Gaming,Unknown,Multicolor,FALSE,Wired,Black
Evoluent EKB,49.95,Slim,Unknown,Unknown,TRUE,Wired,Black
IOGEAR Kaliber Gaming MECHLITE,0,Standard,Kailh Brown,Blue,FALSE,Wired,Black
IOGEAR Kaliber Gaming MECHLITE,0,Standard,Kailh Red,Blue,FALSE,Wired,Black
IOGEAR Kaliber Gaming HVER PRO RGB,0,Gaming,Kailh Brown,Multicolor,FALSE,Wired,Black
IOGEAR GKM562R,0,Slim,Unknown,Unknown,TRUE,Wireless,Black
Buslink I-Rocks IRK77RP-BK,0,Standard,Unknown,Unknown,FALSE,Wireless,Black
Kensington K75231US,29.99,Standard,Unknown,Unknown,FALSE,Wireless,Black
Mionix Zibal 60,0,Standard,Cherry MX Black,Unknown,FALSE,Wired,Black
Evoluent R3K Reduced Reach Right-Hand Keyboard,54.95,Ergonomic,Unknown,Unknown,FALSE,Wired,Black
HP Collaboration,0,Slim,Unknown,Unknown,FALSE,Wired,Black
Genius SlimStar 8008,0,Slim,Unknown,Unknown,FALSE,Wireless,Black
HP Slim,0,Slim,Unknown,Unknown,FALSE,Wireless,Black
HP Link-5,0,Slim,Unknown,Unknown,FALSE,Wireless,Black
Cougar Aurora S,0,Gaming,Unknown,RGB,FALSE,Wired,Black
Verbatim 99779,29.99,Standard,Unknown,Unknown,FALSE,Wireless,Black
Targus KB55,0,Slim,Unknown,Unknown,TRUE,Bluetooth Wireless,Black
Targus KM610,41.06,Slim,Unknown,Unknown,FALSE,Wireless,Black
Targus BUS0399,0,Slim,Unknown,Unknown,TRUE,Wireless,Black
V7 CKU200MX Spanish,0,Standard,Unknown,Unknown,FALSE,Wired,Black
SIIG JK-WR0H12-S1,0,Slim,Unknown,Unknown,TRUE,Wireless,Black
SMK-Link VP3827,0,Ergonomic,Unknown,Unknown,FALSE,Wired,Black
SMK-Link VP6620,0,Slim,Unknown,Unknown,FALSE,Wireless,Silver / Black
SIIG JK-WR0J12-S1,0,Gaming,Unknown,Unknown,FALSE,Wireless,Black
Verbatim VER99789,28.98,Standard,Unknown,White,FALSE,Wired,Black
SIIG JK-US0M12-S1,0,Standard,Unknown,Multicolor,FALSE,Wired,Silver / Black
Rosewill RKM-1000,0,Slim,Unknown,Unknown,FALSE,Wireless,Black
SIIG JK-US0N12-S1,0,Mini,Unknown,Unknown,TRUE,Wired,Black
SIIG JK-WR0S12-S1,0,Slim,Unknown,Unknown,TRUE,Wireless,Black
Verbatim 99788,30.99,Standard,Unknown,Unknown,FALSE,Wireless,Black
Kodak TRUFORM 1150,0,Ergonomic,Unknown,Unknown,TRUE,Wireless,Black
Kodak TRUFORM 1500,0,Ergonomic,Unknown,Unknown,TRUE,Wireless,Black
Kodak TRUFORM 3500,0,Ergonomic,Unknown,Unknown,FALSE,Wireless,Black
Kodak TRUFORM 4500,0,Ergonomic,Unknown,Unknown,FALSE,Wireless,Black
SteelSeries Apex M750 TKL PUBG Edition,0,Gaming,SteelSeries QX2 Red,RGB,TRUE,Wired,Gray
ROCCAT Horde AIMO,0,Gaming,Unknown,RGB,FALSE,Wired,White / Black
ROCCAT Horde,0,Gaming,Unknown,Blue,FALSE,Wired,Black
Rosewill NEON K52,0,Gaming,Unknown,RGB,FALSE,Wired,Black
Rosewill K10,0,Slim,Unknown,Unknown,FALSE,Bluetooth Wireless,Silver / Black
Rosewill K10 S,0,Slim,Unknown,Unknown,FALSE,Bluetooth Wireless,Silver / White
Rosewill NEON K42,0,Gaming,Unknown,RGB,FALSE,Wired,Black
IOGEAR KeyMander KORE,0,Gaming,Unknown,RGB,TRUE,Wired,Black
FNATIC Streak RGB,0,Gaming,Cherry MX Red,RGB,FALSE,Wired,Black
FNATIC Streak RGB,0,Gaming,Cherry MX Blue,RGB,FALSE,Wired,Black
FNATIC miniSTREAK RGB,0,Gaming,Cherry MX Blue,RGB,TRUE,Wired,Black
Cooler Master CK550,0,Gaming,Gateron Brown,RGB,FALSE,Wired,Black
Logitech MK520,0,Standard,Unknown,Unknown,FALSE,Wireless,Black
V7 CKW200MX,0,Standard,Unknown,Unknown,FALSE,Wireless,Black
V7 KU300US,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Microsoft LXM-00001,0,Ergonomic,Unknown,Unknown,FALSE,Wired,Black
DROP CTRL,0,Gaming,Kailh BOX White,RGB,TRUE,Wired,Silver / Black
Asus ROG Strix Flare,0,Gaming,Cherry MX Blue,RGB,FALSE,Wired,Black
EagleTec KG010-RGB,0,Gaming,Outemu Blue,RGB,FALSE,Wired,Black
Rosewill RK-9300_BR,0,Gaming,Cherry MX Brown,Blue,FALSE,Wired,Black
Asus ROG Strix Scope,0,Gaming,Cherry MX Blue,RGB,FALSE,Wired,Black
Thermaltake TT Premium X1 RGB,129.99,Gaming,Cherry MX Blue,RGB,FALSE,Wired,Black
Kensington Pro Fit Ergo Bundle,75.4,Ergonomic,Unknown,Unknown,FALSE,Wireless,Gray
AZIO MK MAC USB,0,Standard,Kailh Brown,White,FALSE,Wired,White
SilentiumPC GK530 Tournament,0,Gaming,Cherry MX Red,Red,FALSE,Wired,Black
Thermaltake Level 20 RGB Titanium,139.99,Gaming,Cherry MX Blue,RGB,FALSE,Wired,Silver / Black
Cougar ULTIMUS,0,Gaming,TTC Blue,RGB,FALSE,Wired,Black
Cougar ULTIMUS RGB,0,Gaming,TTC Blue,RGB,FALSE,Wired,Black
Tesoro GRAM SPECTRUM TKL,0,Gaming,Tesoro Agile Red,RGB,TRUE,Wired,Black
Tesoro GRAM SPECTRUM TKL,0,Gaming,Tesoro Agile Red,RGB,TRUE,Wired,White
Ducky Ducky One 2 SF RGB,0,Gaming,Cherry MX Speed Silver,RGB,TRUE,Wired,Black
Ducky Shine 7 Blackout RGB,0,Gaming,Cherry MX Black,RGB,FALSE,Wired,Black
Ducky Shine 7 Blackout RGB,0,Gaming,Cherry MX Speed Silver,RGB,FALSE,Wired,Black
MK Night Typist,0,Standard,Cherry MX Blue,White,FALSE,Wired,Black
MK Night Typist,0,Standard,Cherry MX Brown,White,FALSE,Wired,Black
MK Night Typist,0,Standard,Kailh BOX White,White,FALSE,Wired,Black
Tesoro Lobera Spectrum,0,Gaming,Kailh Blue,RGB,FALSE,Wired,Black
Genius Scorpion K10,0,Gaming,Unknown,RGB,FALSE,Wired,Black
Ducky Ducky One 2,0,Gaming,Cherry MX Black,Blue,TRUE,Wired,Black
Ducky Ducky One 2,0,Gaming,Cherry MX Brown,Blue,TRUE,Wired,Black
Ducky Ducky One 2,0,Gaming,Cherry MX Red,Blue,TRUE,Wired,Black
Ducky Ducky One 2,0,Gaming,Cherry MX Speed Silver,Blue,TRUE,Wired,Black
Ducky Ducky One 2,0,Gaming,Cherry MX Black,Blue,TRUE,Wired,White
Ducky Ducky One 2,0,Gaming,Cherry MX Brown,Blue,TRUE,Wired,White
Ducky Ducky One 2,0,Gaming,Cherry MX Blue,Blue,TRUE,Wired,White
Ducky Ducky One 2,0,Gaming,Cherry MX Red,Blue,TRUE,Wired,White
Leopold FC750R Black PD,0,Standard,Cherry MX Black,Unknown,FALSE,Wired,Black
Leopold FC750R Black PD,0,Standard,Cherry MX Brown,Unknown,FALSE,Wired,Black
Leopold FC750R Black PD,0,Standard,Cherry MX Blue,Unknown,FALSE,Wired,Black
Leopold FC750R Black PD,0,Standard,Cherry MX Clear,Unknown,FALSE,Wired,Black
Mistel BAROCCO MD770,0,Ergonomic,Cherry MX Red,RGB,TRUE,Wired,Black
Mistel BAROCCO MD770,0,Ergonomic,Cherry MX Blue,RGB,TRUE,Wired,Black
matias FK318PCLBB,0,Standard,Unknown,Multicolor,FALSE,Wired,Black
matias FK318PCLBB,0,Standard,Unknown,Multicolor,FALSE,Wired,Black
matias FK318PCLBB,0,Standard,Unknown,Multicolor,FALSE,Wired,Black
matias FK318PCLBB,0,Standard,Unknown,Multicolor,FALSE,Wired,Black
matias FK318PCLBB,0,Standard,Unknown,Multicolor,FALSE,Wired,Black
matias FK318PCLBB,0,Standard,Unknown,Multicolor,FALSE,Wired,Black
matias FK318PCLBB,0,Standard,Unknown,Multicolor,FALSE,Wired,Black
matias FK318PCLBB,0,Standard,Unknown,Multicolor,FALSE,Wired,Black
Asus ROG Strix Flare PNK LTD,0,Gaming,Cherry MX Brown,RGB,FALSE,Wired,Pink / White
Asus ROG Strix Flare PNK LTD,0,Gaming,Cherry MX Blue,RGB,FALSE,Wired,Pink / White
Cherry Strait Black 3.0,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Cherry Strait Black 3.0,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Cherry Strait Black 3.0,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Cherry Strait Black 3.0,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Cherry Strait Black 3.0,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Cherry Strait Black 3.0,0,Standard,Unknown,Unknown,FALSE,Wired,Black
Ducky Mecha Mini v2,0,Mini,Cherry MX Black,RGB,TRUE,Wired,Black
Ducky Mecha Mini v2,0,Mini,Cherry MX Brown,RGB,TRUE,Wired,Black
Ducky Mecha Mini,0,Mini,Cherry MX Blue,RGB,TRUE,Wired,Black
Ducky Mecha Mini,0,Mini,Cherry MX Speed Silver,RGB,TRUE,Wired,Black
Ducky Mecha Mini,0,Mini,Cherry MX Silent Red,RGB,TRUE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Silent Red,White,FALSE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Silent Red,White,FALSE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Silent Red,White,FALSE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Silent Red,White,FALSE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Brown,White,FALSE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Brown,White,FALSE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Brown,White,FALSE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Brown,White,FALSE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Brown,White,FALSE,Wired,Black
Cherry MX BOARD 1.0 BACKLIGHT,0,Standard,Cherry MX Brown,White,FALSE,Wired,Black
Rottay TH-306,0,Gaming,Outemu Brown,RGB,FALSE,Wired,White / Black
Venatos Northern Glow TKL,0,Gaming,DG Orange Clicky Optical,RGB,TRUE,Wired,Black
Tempest K9,0,Gaming,Unknown,RGB,FALSE,Wired,Black
Tempest K10,0,Gaming,Outemu Red,RGB,FALSE,Wired,Black
Tempest K10,0,Gaming,Outemu Blue,RGB,FALSE,Wired,Unknown
Tempest Combo 3000,0,Gaming,Unknown,RGB,FALSE,Wired,Black
Tempest TGC2000,0,Gaming,Unknown,Multicolor,FALSE,Wired,Black
Tempest K8,0,Gaming,Unknown,Multicolor,FALSE,Wired,Black
Tempest Doom,0,Gaming,H-Mech Red,RGB,FALSE,Wired,Black
Wooting One,0,Gaming,Flaretech Red,RGB,TRUE,Wired,Black
Wooting One,0,Gaming,Flaretech Red,RGB,TRUE,Wired,Black
Wooting One,0,Gaming,Flaretech Blue,RGB,TRUE,Wired,Black
Wooting One,0,Gaming,Flaretech Red,RGB,TRUE,Wired,Black
Wooting One,0,Gaming,Flaretech Blue,RGB,TRUE,Wired,Black
Wooting One,0,Gaming,Flaretech Red,RGB,TRUE,Wired,Black
Wooting One,0,Gaming,Flaretech Blue,RGB,TRUE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Blue,RGB,FALSE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Red,RGB,FALSE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Black,RGB,FALSE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Red,RGB,FALSE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Blue,RGB,FALSE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Black,RGB,FALSE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Red,RGB,FALSE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Black,RGB,FALSE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Red,RGB,FALSE,Wired,Black
Wooting Wooting Two,0,Gaming,Flaretech Blue,RGB,FALSE,Wired,Black
Asus TUF Gaming K7,0,Gaming,Optical-mech Linear,RGB,FALSE,Wired,Black
Cooler Master SK650 White Limited Edition,0,Gaming,Cherry MX RGB Low Profile,RGB,FALSE,Wired,Silver / White
Das Keyboard 4C,0,Gaming,Cherry MX Brown,Unknown,TRUE,Wired,Black
Corsair K70 RGB PRO UK,0,Gaming,Cherry MX Speed Silver,RGB,FALSE,Wired,Black
Monoprice Dark Matter Collider,0,Gaming,Cherry MX Red,RGB,TRUE,Wired,Black
Monoprice Dark Matter Collider,0,Gaming,Cherry MX Blue,RGB,TRUE,Wired,Black
Monoprice Dark Matter Collider,0,Gaming,Cherry MX Speed Silver,RGB,TRUE,Wired,Black
Monoprice Dark Matter Collider,0,Gaming,Cherry MX Red,RGB,FALSE,Wired,Black
MSI Vigor GK50 Low Profile,0,Gaming,Kailh Low Profile,RGB,FALSE,Wired,Black / Silver
Cooler Master SK653,151.28,Gaming,TTC Blue Low Profile,RGB,FALSE,Bluetooth Wireless,Gray / Black
Tilted Nation TNvoid,0,Gaming,Omron Red,RGB,FALSE,Wired,Black
Varmilo Miya68-C Panda R2,0,Standard,EC Ivy V2,White,TRUE,Wired,Black / White
Asus TUF Gaming K3,0,Gaming,Kailh Blue,RGB,FALSE,Wired,Gunmetal
Ducky One 3 Matcha,0,Standard,Cherry MX Black,Unknown,TRUE,Wired,Beige / Green
Razer Pro Type Ultra - NO,0,Standard,Razer Yellow,White,FALSE,"Wired, Wireless, Bluetooth Wireless",White / Gray
Logitech G715,0,Gaming,GX Brown,RGB,TRUE,"Wired, Wireless, Bluetooth Wireless",White
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Gray
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Pink
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Gray
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Gray
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Silver
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Silver
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Gray
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Pink
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Pink
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Silver
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Pink
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Pink
Logitech MX KEYS MINI,0,Mini,Unknown,Unknown,TRUE,"Wired, Wireless, Bluetooth Wireless",Silver
Keychron K5 SE,0,Slim,Keychron Optical Red Low Profile,White,FALSE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K1 SE,0,Standard,Keychron Optical Brown Low Profile,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K1 SE,0,Standard,Keychron Optical Banana Low Profile,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K1 SE,0,Standard,Keychron Optical Mint Low Profile,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron V6 QMK,0,Standard,Keychron K Pro Red,Unknown,FALSE,"Wired, Wired",Translucent Black
Keychron V6 QMK,0,Standard,Keychron K Pro Blue,Unknown,FALSE,"Wired, Wired",Translucent Black
Keychron V6 QMK,0,Standard,Keychron K Pro Blue,Unknown,FALSE,"Wired, Wired",Black
Keychron V6 QMK,0,Standard,Keychron K Pro Brown,Unknown,FALSE,"Wired, Wired",Black
Keychron V6 QMK Knob,0,Standard,Keychron K Pro Blue,Unknown,FALSE,"Wired, Wired",Translucent Black
Razer BlackWidow V4 Pro,0,Gaming,Razer Green,RGB,FALSE,Wired,Black
Razer BlackWidow V4 Pro,0,Gaming,Razer Yellow,RGB,FALSE,Wired,Black
Razer BlackWidow V4 Pro,0,Gaming,Razer Yellow,RGB,FALSE,Wired,Black
Razer BlackWidow V4 Pro,0,Gaming,Razer Yellow,RGB,FALSE,Wired,Black
DROP MDX-22176-19,0,Gaming,Cherry MX Blue,RGB,TRUE,"Wired, Wired",Gray
Keychron K8,0,Standard,Gateron G Pro Blue,White,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Gateron G Pro Blue Hot-swappable,White,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Gateron Red Optical Hot-swappable,White,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Gateron Blue Optical Hot-swappable,White,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Gateron Brown Optical Hot-swappable,White,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Keychron Red Optical Hot-swappable,White,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Keychron Blue Optical Hot-swappable,White,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Keychron Brown Optical Hot-swappable,White,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Gateron G Pro Blue,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Gateron G Pro Brown,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Gateron Red Optical Hot-swappable,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Gateron Brown Optical Hot-swappable,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Keychron Red Optical Hot-swappable,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Keychron Blue Optical Hot-swappable,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8,0,Standard,Keychron Brown Optical Hot-swappable,RGB,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8 Aluminum Frame,0,Standard,Gateron G Pro Blue,Unknown,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8 Aluminum Frame,0,Standard,Gateron G Pro Brown,Unknown,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8 Aluminum Frame,0,Standard,Gateron G Pro Blue Hot-swappable,Unknown,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8 Aluminum Frame,0,Standard,Gateron Red Optical Hot-swappable,Unknown,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8 Aluminum Frame,0,Standard,Gateron Blue Optical Hot-swappable,Unknown,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8 Aluminum Frame,0,Standard,Gateron Brown Optical Hot-swappable,Unknown,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Keychron K8 Aluminum Frame,0,Standard,Keychron Blue Optical Hot-swappable,Unknown,TRUE,"Wired, Bluetooth Wireless",Black / Gray
Cooler Master CK720 UK,0,Gaming,Kailh Box White V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 SW,0,Gaming,Kailh Box White V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 FR,0,Gaming,Kailh Box White V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 DE,0,Gaming,Kailh Box White V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 IT,0,Gaming,Kailh Box White V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 UK,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 ND,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 SW,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 FR,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 DE,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 IT,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 UK,0,Gaming,Kailh Box Red V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 ND,0,Gaming,Kailh Box Red V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 SW,0,Gaming,Kailh Box Red V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 DE,0,Gaming,Kailh Box Red V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 IT,0,Gaming,Kailh Box Red V2,RGB,TRUE,Wired,Gray / Black
Cooler Master CK720 SW,0,Gaming,Kailh Box White V2,RGB,TRUE,Wired,Silver / White
Cooler Master CK720 FR,0,Gaming,Kailh Box White V2,RGB,TRUE,Wired,Silver / White
Cooler Master CK720 DE,0,Gaming,Kailh Box White V2,RGB,TRUE,Wired,Silver / White
Cooler Master CK720 IT,0,Gaming,Kailh Box White V2,RGB,TRUE,Wired,Silver / White
Cooler Master CK720 UK,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Silver / White
Cooler Master CK720 ND,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Silver / White
Cooler Master CK720 SW,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Silver / White
Cooler Master CK720 FR,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Silver / White
Cooler Master CK720 DE,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Silver / White
Cooler Master CK720 IT,0,Gaming,Kailh Box Brown V2,RGB,TRUE,Wired,Silver / White
